crid,incident_date,x,y,xy
1072316,2014-10-30T23:30:00Z,-87.644103,41.752315,POINT(-87.644103 41.752315)
1072332,2014-10-30T17:00:00Z,-87.725398,41.895406,POINT(-87.725398 41.895406)
1072311,2014-10-30T12:00:00Z,-87.633832,41.876812,POINT(-87.633832 41.876812)
1072286,2014-10-29T08:00:00Z,-87.610119,41.887643,POINT(-87.610119 41.887643)
1072414,2014-10-28T10:30:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1072394,2014-10-28T10:00:00Z,-87.659601,41.877881,POINT(-87.659601 41.877881)
1072320,2014-10-28T00:00:00Z,-87.658583,41.991013,POINT(-87.658583 41.991013)
1072242,2014-10-26T09:00:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1072234,2014-10-26T07:15:00Z,-87.630703,41.801784000000005,POINT(-87.630703 41.801784)
1072214,2014-10-24T09:00:00Z,-87.708784,41.778989,POINT(-87.708784 41.778989)
1072217,2014-10-24T00:00:00Z,-87.6244,41.8756,POINT(-87.6244 41.8756)
1072210,2014-10-23T21:48:00Z,-87.627502,41.858093,POINT(-87.627502 41.858093)
1072181,2014-10-23T09:30:00Z,-87.68059000000001,41.872046999999995,POINT(-87.68059 41.872047)
1072182,2014-10-23T09:30:00Z,-87.68059000000001,41.872046999999995,POINT(-87.68059 41.872047)
1073721,2014-10-23T00:01:00Z,-87.704735,41.873718,POINT(-87.704735 41.873718)
1072177,2014-10-23T00:00:00Z,-87.81679513700001,41.9638797846,POINT(-87.816795137 41.9638797846)
1072176,2014-10-22T20:00:00Z,-87.605623,41.766938,POINT(-87.605623 41.766938)
1072138,2014-10-21T09:45:00Z,-87.630678,41.800861,POINT(-87.630678 41.800861)
1072354,2014-10-21T05:15:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1072129,2014-10-21T04:25:00Z,-87.72320500000001,41.919422,POINT(-87.723205 41.919422)
1072125,2014-10-20T21:47:00Z,-87.72499300000001,41.818117,POINT(-87.724993 41.818117)
1072251,2014-10-20T17:00:00Z,-87.762129,41.955076,POINT(-87.762129 41.955076)
1076186,2014-10-20T00:00:00Z,-87.6244,41.8756,POINT(-87.6244 41.8756)
1081772,2014-10-20T00:00:00Z,-87.6244,41.8756,POINT(-87.6244 41.8756)
1072083,2014-10-17T17:50:00Z,-87.6666199,41.8723669,POINT(-87.6666199 41.8723669)
1072071,2014-10-17T09:56:00Z,-87.735129,41.88556,POINT(-87.735129 41.88556)
1072065,2014-10-17T05:15:00Z,13.623173999999999,48.114888,POINT(13.623174 48.114888)
1073028,2014-10-16T20:10:00Z,-87.745773,41.8786,POINT(-87.745773 41.8786)
1072109,2014-10-15T22:30:00Z,-87.704735,41.873718,POINT(-87.704735 41.873718)
1072038,2014-10-15T21:35:00Z,-87.602035,41.692855,POINT(-87.602035 41.692855)
1072072,2014-10-15T12:30:00Z,-87.567181,41.707788,POINT(-87.567181 41.707788)
1071999,2014-10-14T10:31:00Z,-87.704735,41.873718,POINT(-87.704735 41.873718)
1078311,2014-10-14T00:37:00Z,-87.616054,41.798401,POINT(-87.616054 41.798401)
1072119,2014-10-12T20:59:00Z,-87.659607,41.866699,POINT(-87.659607 41.866699)
1071970,2014-10-12T00:35:00Z,-87.616068,41.799116999999995,POINT(-87.616068 41.799117)
1071968,2014-10-11T19:33:00Z,-87.708405,41.856359999999995,POINT(-87.708405 41.85636)
1071967,2014-10-11T14:50:00Z,-87.64640899999999,41.837767,POINT(-87.646409 41.837767)
1072175,2014-10-11T06:00:00Z,-87.617784,41.757509000000006,POINT(-87.617784 41.757509)
1072284,2014-10-10T17:00:00Z,-87.644103,41.752315,POINT(-87.644103 41.752315)
1072370,2014-10-10T00:00:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1072046,2014-10-08T08:15:00Z,-87.710584,41.868122,POINT(-87.710584 41.868122)
1071898,2014-10-08T04:20:00Z,-87.735295,41.744122,POINT(-87.735295 41.744122)
1071920,2014-10-08T00:00:00Z,-87.721915,41.835096,POINT(-87.721915 41.835096)
1071895,2014-10-07T21:00:00Z,-87.630703,41.801784000000005,POINT(-87.630703 41.801784)
1071897,2014-10-07T18:00:00Z,-87.644711,41.76317,POINT(-87.644711 41.76317)
1071890,2014-10-07T17:40:00Z,-87.630703,41.801784000000005,POINT(-87.630703 41.801784)
1071889,2014-10-07T17:40:00Z,-87.630703,41.801784000000005,POINT(-87.630703 41.801784)
1071883,2014-10-07T16:16:00Z,-87.630703,41.801784000000005,POINT(-87.630703 41.801784)
1071880,2014-10-07T16:10:00Z,-87.630703,41.801784000000005,POINT(-87.630703 41.801784)
1071879,2014-10-07T16:10:00Z,-87.630703,41.801784000000005,POINT(-87.630703 41.801784)
1071881,2014-10-07T16:10:00Z,-87.630703,41.801784000000005,POINT(-87.630703 41.801784)
1071878,2014-10-07T16:10:00Z,-87.630703,41.801784000000005,POINT(-87.630703 41.801784)
1071882,2014-10-07T16:00:00Z,-87.630703,41.801784000000005,POINT(-87.630703 41.801784)
1071864,2014-10-07T10:45:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1071841,2014-10-05T21:20:00Z,-87.630703,41.801784000000005,POINT(-87.630703 41.801784)
1071829,2014-10-04T23:40:00Z,-87.636996,41.880387,POINT(-87.636996 41.880387)
1071814,2014-10-03T03:45:00Z,-87.764648,41.918541999999995,POINT(-87.764648 41.918542)
1072154,2014-10-01T00:00:00Z,-87.627502,41.858093,POINT(-87.627502 41.858093)
1071786,2014-10-01T00:00:00Z,-87.81679513700001,41.9638797846,POINT(-87.816795137 41.9638797846)
1071768,2014-09-30T00:00:00Z,-87.63,41.88,POINT(-87.63 41.88)
1071816,2014-09-29T05:45:00Z,-87.765237,41.973395000000004,POINT(-87.765237 41.973395)
1071770,2014-09-28T14:30:00Z,-87.765924,41.827382,POINT(-87.765924 41.827382)
1071745,2014-09-27T00:01:00Z,-87.704735,41.873718,POINT(-87.704735 41.873718)
1081131,2014-09-26T06:00:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1072411,2014-09-26T05:13:00Z,-87.68059000000001,41.872046999999995,POINT(-87.68059 41.872047)
1071720,2014-09-26T00:00:00Z,-87.704462,41.872809000000004,POINT(-87.704462 41.872809)
1071821,2014-09-25T14:45:00Z,-87.627502,41.858093,POINT(-87.627502 41.858093)
1071692,2014-09-24T18:53:00Z,-87.731491,41.865344,POINT(-87.731491 41.865344)
1073751,2014-09-24T08:05:00Z,-87.714614,41.855391999999995,POINT(-87.714614 41.855392)
1071678,2014-09-24T00:00:00Z,-87.64640899999999,41.837767,POINT(-87.646409 41.837767)
1071708,2014-09-22T08:30:00Z,-87.713251,41.964718,POINT(-87.713251 41.964718)
1072279,2014-09-22T00:00:00Z,-87.7777912259,41.975196115500005,POINT(-87.7777912259 41.9751961155)
1071628,2014-09-20T02:15:00Z,-87.61926935700001,41.796587475100004,POINT(-87.619269357 41.7965874751)
1075129,2014-09-20T00:00:00Z,-87.68948,41.939455,POINT(-87.68948 41.939455)
1071679,2014-09-19T05:30:00Z,-87.605623,41.766938,POINT(-87.605623 41.766938)
1072847,2014-09-18T10:00:00Z,-87.630703,41.801784000000005,POINT(-87.630703 41.801784)
1071609,2014-09-18T04:05:00Z,-87.57674399999999,41.76587,POINT(-87.576744 41.76587)
1071631,2014-09-16T16:48:00Z,-87.713162,41.949611,POINT(-87.713162 41.949611)
1071562,2014-09-16T15:30:00Z,-87.602035,41.692855,POINT(-87.602035 41.692855)
1071553,2014-09-15T20:30:00Z,-87.621988,41.846851,POINT(-87.621988 41.846851)
1071517,2014-09-13T14:30:00Z,-87.567181,41.707788,POINT(-87.567181 41.707788)
1071520,2014-09-13T13:00:00Z,-87.630703,41.801784000000005,POINT(-87.630703 41.801784)
1072846,2014-09-12T10:00:00Z,-87.630703,41.801784000000005,POINT(-87.630703 41.801784)
1072848,2014-09-12T10:00:00Z,-87.630703,41.801784000000005,POINT(-87.630703 41.801784)
1072844,2014-09-12T10:00:00Z,-87.630703,41.801784000000005,POINT(-87.630703 41.801784)
1071484,2014-09-11T12:30:00Z,-87.602035,41.692855,POINT(-87.602035 41.692855)
1072178,2014-09-11T12:00:00Z,-87.605623,41.766938,POINT(-87.605623 41.766938)
1072845,2014-09-11T10:00:00Z,-87.630703,41.801784000000005,POINT(-87.630703 41.801784)
1073064,2014-09-11T10:00:00Z,-87.605623,41.766938,POINT(-87.605623 41.766938)
1072988,2014-09-11T00:00:00Z,-87.643574,41.903251000000004,POINT(-87.643574 41.903251)
1072895,2014-09-10T14:00:00Z,-87.630703,41.801784000000005,POINT(-87.630703 41.801784)
1071455,2014-09-10T03:35:00Z,-87.708405,41.856359999999995,POINT(-87.708405 41.85636)
1073147,2014-09-10T00:00:00Z,-87.64640899999999,41.837767,POINT(-87.646409 41.837767)
1071451,2014-09-09T15:45:00Z,-87.708784,41.778989,POINT(-87.708784 41.778989)
1071442,2014-09-08T17:13:00Z,-87.617631,41.704957,POINT(-87.617631 41.704957)
1071414,2014-09-07T03:55:00Z,-87.64939,41.941720000000004,POINT(-87.64939 41.94172)
1071440,2014-09-06T13:13:00Z,-87.78212099999999,41.796215999999994,POINT(-87.782121 41.796216)
1071365,2014-09-04T10:45:00Z,-87.68059000000001,41.872046999999995,POINT(-87.68059 41.872047)
1080104,2014-09-02T00:00:00Z,-87.59052199999999,41.803672999999996,POINT(-87.590522 41.803673)
1073798,2014-09-01T01:35:00Z,-87.64640899999999,41.837767,POINT(-87.646409 41.837767)
1071283,2014-08-31T06:50:00Z,-87.605623,41.766938,POINT(-87.605623 41.766938)
1071280,2014-08-30T22:50:00Z,-87.659945,41.790236,POINT(-87.659945 41.790236)
1071737,2014-08-27T13:30:00Z,-87.633528,41.870715000000004,POINT(-87.633528 41.870715)
1071206,2014-08-26T14:40:00Z,-87.708405,41.856359999999995,POINT(-87.708405 41.85636)
1071269,2014-08-26T09:30:00Z,-87.80264100000001,41.978688,POINT(-87.802641 41.978688)
1071156,2014-08-24T03:30:00Z,-87.64245799999999,41.874505,POINT(-87.642458 41.874505)
1071157,2014-08-23T21:30:00Z,-87.718177,41.959246,POINT(-87.718177 41.959246)
1071155,2014-08-22T19:15:00Z,-87.689808,41.772296999999995,POINT(-87.689808 41.772297)
1071129,2014-08-22T00:00:00Z,-87.76818100000001,41.879779,POINT(-87.768181 41.879779)
1071116,2014-08-21T12:42:00Z,-87.65123,41.948182,POINT(-87.65123 41.948182)
1071125,2014-08-21T09:10:00Z,-87.782422,41.993292,POINT(-87.782422 41.993292)
1071212,2014-08-20T19:05:00Z,-87.763613,42.072377,POINT(-87.763613 42.072377)
1071088,2014-08-20T00:45:00Z,-87.699475,41.968562,POINT(-87.699475 41.968562)
1071068,2014-08-19T06:00:00Z,-87.557443,41.755686,POINT(-87.557443 41.755686)
1070168,2014-08-19T06:00:00Z,-87.557443,41.755686,POINT(-87.557443 41.755686)
1071052,2014-08-15T19:30:00Z,-87.70810191860001,41.7797964029,POINT(-87.7081019186 41.7797964029)
1071110,2014-08-15T14:57:00Z,-87.65,41.86,POINT(-87.65 41.86)
1070979,2014-08-14T03:33:00Z,-87.65123,41.948182,POINT(-87.65123 41.948182)
1078514,2014-08-13T00:01:00Z,-87.6244,41.8756,POINT(-87.6244 41.8756)
1071207,2014-08-12T00:01:00Z,-87.7539,41.8456,POINT(-87.7539 41.8456)
1072333,2014-08-11T00:01:00Z,-87.629274,41.801902,POINT(-87.629274 41.801902)
1071010,2014-08-10T17:00:00Z,-87.7083078378,41.696980387800004,POINT(-87.7083078378 41.6969803878)
1071021,2014-08-10T03:00:00Z,-87.68948,41.939455,POINT(-87.68948 41.939455)
1070892,2014-08-09T23:00:00Z,-87.535143263,41.711571958600004,POINT(-87.535143263 41.7115719586)
1070900,2014-08-09T22:40:00Z,-87.649525,41.944274,POINT(-87.649525 41.944274)
1070889,2014-08-09T09:00:00Z,-87.55011568290001,41.749028793499996,POINT(-87.5501156829 41.7490287935)
1070870,2014-08-08T23:48:00Z,-87.708871,41.782693,POINT(-87.708871 41.782693)
1070869,2014-08-08T22:50:00Z,-87.764648,41.918541999999995,POINT(-87.764648 41.918542)
1070879,2014-08-08T22:30:00Z,-87.660843,42.004812,POINT(-87.660843 42.004812)
1070888,2014-08-07T18:00:00Z,-87.69047900000001,42.014061,POINT(-87.690479 42.014061)
1070830,2014-08-06T12:15:00Z,-87.644103,41.752315,POINT(-87.644103 41.752315)
1070792,2014-08-04T13:45:00Z,-87.694316,41.861692,POINT(-87.694316 41.861692)
1070765,2014-08-03T20:01:00Z,-87.68795899999999,41.711783000000004,POINT(-87.687959 41.711783)
1070744,2014-08-03T00:15:00Z,-87.66261899999999,41.765388,POINT(-87.662619 41.765388)
1070746,2014-08-02T23:00:00Z,-87.624403,41.872961,POINT(-87.624403 41.872961)
1070768,2014-08-02T22:20:00Z,-87.69377608200001,41.9723201654,POINT(-87.693776082 41.9723201654)
1070807,2014-08-02T00:01:00Z,-75.081253,38.716651,POINT(-75.081253 38.716651)
1070845,2014-08-01T12:00:00Z,-87.627502,41.858093,POINT(-87.627502 41.858093)
1070799,2014-08-01T01:32:00Z,-87.566383,41.758613000000004,POINT(-87.566383 41.758613)
1070704,2014-08-01T00:00:00Z,-87.62315600000001,41.82268,POINT(-87.623156 41.82268)
1070741,2014-07-31T13:00:00Z,-87.630703,41.801784000000005,POINT(-87.630703 41.801784)
1070664,2014-07-30T09:00:00Z,-87.641661,41.874174,POINT(-87.641661 41.874174)
1070606,2014-07-28T09:00:00Z,-87.602035,41.692855,POINT(-87.602035 41.692855)
1070599,2014-07-27T21:45:00Z,-87.665906,41.769362,POINT(-87.665906 41.769362)
1071179,2014-07-24T20:20:00Z,-97.966516,29.5999,POINT(-97.966516 29.5999)
1070507,2014-07-22T00:00:00Z,-87.70090400000001,41.786186,POINT(-87.700904 41.786186)
1070453,2014-07-19T18:35:00Z,-87.605623,41.766938,POINT(-87.605623 41.766938)
1070466,2014-07-16T11:00:00Z,-87.644103,41.752315,POINT(-87.644103 41.752315)
1070341,2014-07-14T17:15:00Z,-88.03980899999999,42.04094,POINT(-88.039809 42.04094)
1070359,2014-07-14T14:00:00Z,-87.662903,41.678894,POINT(-87.662903 41.678894)
1070410,2014-07-13T20:45:00Z,-87.695351,41.907251,POINT(-87.695351 41.907251)
1070314,2014-07-13T03:45:00Z,-87.62805135239999,41.9051206329,POINT(-87.6280513524 41.9051206329)
1070311,2014-07-12T21:50:00Z,-87.602035,41.692855,POINT(-87.602035 41.692855)
1070259,2014-07-10T00:00:00Z,-87.6244,41.8756,POINT(-87.6244 41.8756)
1070234,2014-07-09T05:30:00Z,-87.764648,41.918541999999995,POINT(-87.764648 41.918542)
1070239,2014-07-08T08:00:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1070254,2014-07-06T22:30:00Z,-87.643574,41.903251000000004,POINT(-87.643574 41.903251)
1070179,2014-07-06T13:15:00Z,-87.621988,41.846851,POINT(-87.621988 41.846851)
1070166,2014-07-05T18:00:00Z,-87.708405,41.856359999999995,POINT(-87.708405 41.85636)
1070156,2014-07-05T06:55:00Z,-87.694642,41.844352,POINT(-87.694642 41.844352)
1070362,2014-07-05T01:00:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1080378,2014-07-04T21:57:00Z,-87.74646800000001,41.951234,POINT(-87.746468 41.951234)
1070355,2014-07-04T10:49:00Z,-87.6175471601,41.8346801018,POINT(-87.6175471601 41.8346801018)
1070537,2014-07-04T00:01:00Z,-87.630703,41.801784000000005,POINT(-87.630703 41.801784)
1070221,2014-07-03T19:01:00Z,-87.61100951040001,41.703831168899995,POINT(-87.6110095104 41.7038311689)
1070129,2014-07-03T07:36:00Z,-87.764648,41.918541999999995,POINT(-87.764648 41.918542)
1070128,2014-07-03T04:27:00Z,-87.672329,41.691628,POINT(-87.672329 41.691628)
1070099,2014-07-01T17:51:00Z,-87.65177,41.954978000000004,POINT(-87.65177 41.954978)
1070210,2014-07-01T12:13:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1070209,2014-07-01T00:01:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1070072,2014-06-30T11:09:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1070053,2014-06-28T16:40:00Z,-87.728164,41.966048,POINT(-87.728164 41.966048)
1070051,2014-06-28T16:00:00Z,-87.744275,41.960728,POINT(-87.744275 41.960728)
1070035,2014-06-27T03:30:00Z,-87.743944,41.879554,POINT(-87.743944 41.879554)
1070020,2014-06-26T22:18:00Z,-87.624898,41.89295,POINT(-87.624898 41.89295)
1069987,2014-06-25T06:00:00Z,-87.644103,41.752315,POINT(-87.644103 41.752315)
1069967,2014-06-23T23:00:00Z,-87.78200463030001,41.7918701607,POINT(-87.7820046303 41.7918701607)
1070991,2014-06-22T22:45:00Z,-87.644103,41.752315,POINT(-87.644103 41.752315)
1069929,2014-06-21T03:11:00Z,-87.708405,41.856359999999995,POINT(-87.708405 41.85636)
1069925,2014-06-20T19:31:00Z,-87.6090988581,41.7146928736,POINT(-87.6090988581 41.7146928736)
1069884,2014-06-19T04:00:00Z,-87.6939027231,42.00124176,POINT(-87.6939027231 42.00124176)
1069864,2014-06-18T01:10:00Z,-87.641115,41.885729,POINT(-87.641115 41.885729)
1069852,2014-06-17T18:12:00Z,-87.66083499999999,41.779651,POINT(-87.660835 41.779651)
1071202,2014-06-17T00:00:00Z,-87.708405,41.856359999999995,POINT(-87.708405 41.85636)
1069854,2014-06-16T17:30:00Z,-87.602035,41.692855,POINT(-87.602035 41.692855)
1069804,2014-06-15T00:00:00Z,-87.765237,41.973395000000004,POINT(-87.765237 41.973395)
1070363,2014-06-14T09:00:00Z,-87.659601,41.877881,POINT(-87.659601 41.877881)
1069770,2014-06-12T17:00:00Z,-87.63182900000001,41.830913,POINT(-87.631829 41.830913)
1069745,2014-06-11T23:00:00Z,-87.66083499999999,41.779651,POINT(-87.660835 41.779651)
1069703,2014-06-10T09:30:00Z,-87.617767,41.788937,POINT(-87.617767 41.788937)
1069700,2014-06-10T07:30:00Z,-87.708405,41.856359999999995,POINT(-87.708405 41.85636)
1071552,2014-06-07T20:20:00Z,-87.765237,41.973395000000004,POINT(-87.765237 41.973395)
1069665,2014-06-06T22:45:00Z,-87.610238,41.701645,POINT(-87.610238 41.701645)
1069649,2014-06-06T22:15:00Z,-87.767061,41.883262,POINT(-87.767061 41.883262)
1069623,2014-06-05T23:25:00Z,-87.630703,41.801784000000005,POINT(-87.630703 41.801784)
1069592,2014-06-04T11:00:00Z,-87.631383,41.883124,POINT(-87.631383 41.883124)
1069633,2014-06-03T23:16:00Z,-87.585542,41.757348,POINT(-87.585542 41.757348)
1069563,2014-06-03T11:07:00Z,-87.694778,41.822753000000006,POINT(-87.694778 41.822753)
1069558,2014-06-03T09:17:00Z,-87.66083499999999,41.779651,POINT(-87.660835 41.779651)
1069550,2014-06-02T18:07:00Z,-87.56958900000001,41.720622,POINT(-87.569589 41.720622)
1069528,2014-06-01T23:10:00Z,-87.630703,41.801784000000005,POINT(-87.630703 41.801784)
1069510,2014-05-31T13:34:00Z,-87.61845,41.789896999999996,POINT(-87.61845 41.789897)
1069491,2014-05-30T17:10:00Z,-87.76818100000001,41.879779,POINT(-87.768181 41.879779)
1069486,2014-05-30T16:06:00Z,-87.708405,41.856359999999995,POINT(-87.708405 41.85636)
1072817,2014-05-30T00:01:00Z,-87.629997,41.883115000000004,POINT(-87.629997 41.883115)
1069460,2014-05-29T12:41:00Z,-87.70829499999999,41.686251,POINT(-87.708295 41.686251)
1069455,2014-05-29T05:00:00Z,-87.6675504072,41.714121594699996,POINT(-87.6675504072 41.7141215947)
1069451,2014-05-28T16:00:00Z,-87.780082,41.790541,POINT(-87.780082 41.790541)
1071200,2014-05-28T00:00:00Z,-87.656894,41.862955,POINT(-87.656894 41.862955)
1069419,2014-05-27T09:20:00Z,-87.644103,41.752315,POINT(-87.644103 41.752315)
1069418,2014-05-27T08:30:00Z,-87.602035,41.692855,POINT(-87.602035 41.692855)
1069417,2014-05-27T00:00:00Z,-87.36,41.42,POINT(-87.36 41.42)
1069432,2014-05-27T00:00:00Z,-87.708405,41.856359999999995,POINT(-87.708405 41.85636)
1070846,2014-05-26T02:30:00Z,-87.72285585459998,41.743220129499996,POINT(-87.7228558546 41.7432201295)
1069448,2014-05-25T21:30:00Z,-87.73455600000001,41.743401,POINT(-87.734556 41.743401)
1069462,2014-05-23T19:00:00Z,-87.602035,41.692855,POINT(-87.602035 41.692855)
1069346,2014-05-22T20:35:00Z,-87.625592,41.867625,POINT(-87.625592 41.867625)
1069335,2014-05-22T07:10:00Z,-87.630703,41.801784000000005,POINT(-87.630703 41.801784)
1069270,2014-05-19T14:52:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1071190,2014-05-19T08:00:00Z,-87.65123,41.948182,POINT(-87.65123 41.948182)
1069286,2014-05-19T04:08:00Z,-87.717828,41.700151,POINT(-87.717828 41.700151)
1069245,2014-05-18T15:20:00Z,-87.6600652851,41.8826468388,POINT(-87.6600652851 41.8826468388)
1069221,2014-05-16T22:10:00Z,-87.70415,41.686285,POINT(-87.70415 41.686285)
1069203,2014-05-16T03:00:00Z,-87.787637,41.988419,POINT(-87.787637 41.988419)
1069189,2014-05-15T13:00:00Z,-87.602035,41.692855,POINT(-87.602035 41.692855)
1069191,2014-05-15T12:03:00Z,-87.653512,41.684662,POINT(-87.653512 41.684662)
1071196,2014-05-15T08:30:00Z,-87.76818100000001,41.879779,POINT(-87.768181 41.879779)
1069174,2014-05-14T19:45:00Z,-87.59072484010001,41.7510613489,POINT(-87.5907248401 41.7510613489)
1071221,2014-05-14T00:00:00Z,-87.627502,41.858093,POINT(-87.627502 41.858093)
1069082,2014-05-10T20:07:00Z,-87.7083078378,41.696980387800004,POINT(-87.7083078378 41.6969803878)
1069077,2014-05-10T04:00:00Z,-87.736566,41.772238,POINT(-87.736566 41.772238)
1069063,2014-05-09T12:55:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1069065,2014-05-08T14:00:00Z,-87.708784,41.778989,POINT(-87.708784 41.778989)
1069029,2014-05-08T00:00:00Z,-87.663221,41.685043,POINT(-87.663221 41.685043)
1068999,2014-05-06T20:45:00Z,-87.546515,41.737441,POINT(-87.546515 41.737441)
1068990,2014-05-06T00:00:00Z,-87.6244,41.8756,POINT(-87.6244 41.8756)
1068905,2014-05-01T11:30:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1068929,2014-04-30T17:50:00Z,-87.65069,41.763575,POINT(-87.65069 41.763575)
1069025,2014-04-30T08:09:00Z,-87.602035,41.692855,POINT(-87.602035 41.692855)
1068875,2014-04-30T08:09:00Z,-87.602035,41.692855,POINT(-87.602035 41.692855)
1068851,2014-04-29T06:00:00Z,-87.602035,41.692855,POINT(-87.602035 41.692855)
1068832,2014-04-28T10:30:00Z,-87.630703,41.801784000000005,POINT(-87.630703 41.801784)
1068855,2014-04-26T16:40:00Z,-87.727215,41.866328,POINT(-87.727215 41.866328)
1068787,2014-04-25T00:00:00Z,-87.775086,41.906838,POINT(-87.775086 41.906838)
1068786,2014-04-25T00:00:00Z,-87.694613,41.843306,POINT(-87.694613 41.843306)
1068755,2014-04-23T14:30:00Z,-87.643819,41.908015999999996,POINT(-87.643819 41.908016)
1068680,2014-04-18T21:00:00Z,-87.559166,41.706009,POINT(-87.559166 41.706009)
1068677,2014-04-18T14:00:00Z,-87.656894,41.862955,POINT(-87.656894 41.862955)
1068668,2014-04-18T09:00:00Z,-87.710775,41.868189,POINT(-87.710775 41.868189)
1068663,2014-04-18T00:00:00Z,-89.45143900000001,39.739182,POINT(-89.451439 39.739182)
1068642,2014-04-17T08:53:00Z,-87.692336,41.954901,POINT(-87.692336 41.954901)
1068638,2014-04-16T18:30:00Z,-87.7083078378,41.696980387800004,POINT(-87.7083078378 41.6969803878)
1068634,2014-04-16T14:10:00Z,-87.76818100000001,41.879779,POINT(-87.768181 41.879779)
1068617,2014-04-15T22:30:00Z,-87.667229,41.690903000000006,POINT(-87.667229 41.690903)
1068570,2014-04-14T00:00:00Z,-87.654843,41.944963,POINT(-87.654843 41.944963)
1068572,2014-04-13T19:45:00Z,-87.765237,41.973395000000004,POINT(-87.765237 41.973395)
1068565,2014-04-13T11:20:00Z,-87.69241,41.963487,POINT(-87.69241 41.963487)
1068560,2014-04-12T23:00:00Z,-87.6598,41.797203,POINT(-87.6598 41.797203)
1068553,2014-04-12T16:05:00Z,-87.768416,41.880254,POINT(-87.768416 41.880254)
1068546,2014-04-12T06:00:00Z,-87.64640899999999,41.837767,POINT(-87.646409 41.837767)
1068530,2014-04-11T11:45:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1068586,2014-04-11T07:00:00Z,-87.710775,41.868189,POINT(-87.710775 41.868189)
1068543,2014-04-10T15:00:00Z,-87.6562032472,41.7523401238,POINT(-87.6562032472 41.7523401238)
1068491,2014-04-09T10:37:00Z,-87.605623,41.766938,POINT(-87.605623 41.766938)
1068482,2014-04-08T14:57:00Z,-87.76818100000001,41.879779,POINT(-87.768181 41.879779)
1068498,2014-04-08T10:30:00Z,-87.667946,41.895959999999995,POINT(-87.667946 41.89596)
1068447,2014-04-07T13:05:00Z,-87.68059000000001,41.872046999999995,POINT(-87.68059 41.872047)
1068451,2014-04-07T00:00:00Z,-87.8114,42.0701,POINT(-87.8114 42.0701)
1068486,2014-04-06T23:21:00Z,-87.627502,41.858093,POINT(-87.627502 41.858093)
1068443,2014-04-06T19:30:00Z,-87.762463,41.960744,POINT(-87.762463 41.960744)
1068414,2014-04-05T22:00:00Z,-87.581725,41.725316,POINT(-87.581725 41.725316)
1068406,2014-04-05T14:35:00Z,-87.693014,41.979539,POINT(-87.693014 41.979539)
1068403,2014-04-05T10:10:00Z,-87.693014,41.979539,POINT(-87.693014 41.979539)
1068381,2014-04-04T01:45:00Z,-87.725157,41.866182,POINT(-87.725157 41.866182)
1068378,2014-04-03T11:30:00Z,-87.68129300000001,41.691577,POINT(-87.681293 41.691577)
1068366,2014-04-03T09:00:00Z,-87.629274,41.801902,POINT(-87.629274 41.801902)
1075302,2014-04-03T08:07:00Z,-87.739705,41.946125,POINT(-87.739705 41.946125)
1068354,2014-04-02T16:45:00Z,-87.605623,41.766938,POINT(-87.605623 41.766938)
1068385,2014-04-02T15:25:00Z,-87.68059000000001,41.872046999999995,POINT(-87.68059 41.872047)
1068352,2014-04-02T12:00:00Z,-87.710775,41.868189,POINT(-87.710775 41.868189)
1068295,2014-03-31T07:00:00Z,-86.784869,36.167992,POINT(-86.784869 36.167992)
1068340,2014-03-30T06:40:00Z,-87.750798,41.939322,POINT(-87.750798 41.939322)
1068285,2014-03-30T01:00:00Z,-87.602035,41.692855,POINT(-87.602035 41.692855)
1068255,2014-03-28T07:39:00Z,-87.661536,41.974662,POINT(-87.661536 41.974662)
1068258,2014-03-28T00:00:00Z,-87.56408,41.768132,POINT(-87.56408 41.768132)
1068301,2014-03-27T07:00:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1070730,2014-03-27T00:01:00Z,-87.654613,41.782896,POINT(-87.654613 41.782896)
1068222,2014-03-26T16:09:00Z,-87.567181,41.707788,POINT(-87.567181 41.707788)
1068213,2014-03-26T12:45:00Z,-87.708784,41.778989,POINT(-87.708784 41.778989)
1068647,2014-03-26T09:30:00Z,-87.62378299999999,41.830636,POINT(-87.623783 41.830636)
1068518,2014-03-26T01:00:00Z,-87.568134,41.707514,POINT(-87.568134 41.707514)
