,CRID,Gender,Age,Race
11242,1018233,MALE,84.57260273972602,BLACK
11243,1018234,FEMALE,88.22191780821919,WHITE
11244,1018235,MALE,62.35616438356165,WHITE
11245,1018239,MALE,80.67123287671231,WHITE
11246,1018240,MALE,33.586301369863016,BLACK
11247,1018241,MALE,32.063013698630144,BLACK
11248,1018242,MALE,51.65753424657535,WHITE
11249,1018248,FEMALE,35.4027397260274,HISPANIC
11250,1018250,FEMALE,31.76438356164384,BLACK
11251,1018251,MALE,55.42465753424657,HISPANIC
11252,1018254,MALE,65.34794520547945,BLACK
11253,1018256,FEMALE,54.83835616438356,BLACK
11254,1018257,FEMALE,59.43013698630136,BLACK
11255,1018258,FEMALE,49.153424657534245,BLACK
11256,1018260,FEMALE,61.54794520547946,BLACK
11257,1018261,MALE,76.32328767123288,WHITE
11258,1018265,FEMALE,39.06575342465753,BLACK
11259,1018266,FEMALE,55.42465753424657,WHITE
11260,1018267,FEMALE,39.12876712328767,BLACK
11261,1018268,FEMALE,30.558904109589037,BLACK
11262,1018268,FEMALE,30.558904109589037,BLACK
11263,1018272,FEMALE,54.084931506849315,WHITE
11264,1018273,MALE,72.6,HISPANIC
11265,1018277,MALE,63.865753424657534,BLACK
11266,1018278,MALE,59.35890410958904,WHITE
11267,1018279,MALE,58.69041095890412,BLACK
11268,1018280,FEMALE,27.65205479452055,BLACK
11269,1018281,FEMALE,36.301369863013704,BLACK
11270,1018282,FEMALE,29.545205479452058,HISPANIC
11271,1018283,FEMALE,50.73698630136986,BLACK
11272,1018285,MALE,59.34794520547946,WHITE
11273,1018287,FEMALE,33.58356164383561,HISPANIC
11274,1018289,MALE,62.0958904109589,BLACK
11275,1018295,FEMALE,59.76986301369863,BLACK
11276,1018296,FEMALE,42.484931506849314,BLACK
11277,1018299,MALE,35.55616438356165,WHITE
11278,1018301,MALE,28.83561643835617,BLACK
11279,1018302,MALE,46.663013698630145,HISPANIC
11280,1018304,MALE,58.69041095890412,BLACK
11281,1018305,MALE,59.145205479452045,WHITE
11282,1018305,MALE,45.74246575342465,BLACK
11283,1018314,MALE,43.553424657534244,WHITE
11284,1018318,MALE,54.134246575342466,BLACK
11285,1018319,MALE,41.83013698630136,WHITE
11286,1018321,MALE,45.74246575342465,BLACK
11287,1018322,FEMALE,45.397260273972606,BLACK
11288,1018324,MALE,36.03835616438357,BLACK
11289,1018325,FEMALE,49.02465753424657,BLACK
11290,1018327,FEMALE,42.02191780821918,BLACK
11291,1018328,FEMALE,47.93972602739726,WHITE
11292,1018330,MALE,58.23835616438356,BLACK
11293,1018331,MALE,57.72328767123288,BLACK
11294,1018333,FEMALE,39.16164383561644,BLACK
11295,1018334,MALE,45.68493150684932,BLACK
11296,1018338,FEMALE,30.21917808219177,HISPANIC
11297,1018339,MALE,55.36712328767122,BLACK
11298,1018340,FEMALE,35.271232876712325,BLACK
11299,1018343,FEMALE,35.16164383561644,BLACK
11300,1018345,MALE,25.893150684931502,BLACK
11301,1018346,FEMALE,37.271232876712325,BLACK
11302,1018348,FEMALE,30.961643835616442,BLACK
11303,1018349,FEMALE,40.07123287671233,BLACK
11304,1018350,FEMALE,41.301369863013704,BLACK
11305,1018355,FEMALE,49.50684931506849,BLACK
11306,1018358,FEMALE,46.70958904109589,HISPANIC
11307,1018361,FEMALE,50.38082191780822,HISPANIC
11308,1018362,MALE,49.26027397260273,BLACK
11309,1018367,FEMALE,39.5945205479452,WHITE
11310,1018370,MALE,77.12054794520549,BLACK
11311,1018373,MALE,62.15068493150685,BLACK
11312,1018376,MALE,36.57808219178082,BLACK
11313,1018378,FEMALE,39.04383561643836,BLACK
