CRID,Gender,Age,Race
1000969,F,47.92602739726028,BLACK
1000970,F,56.95068493150685,BLACK
1000973,F,46.03835616438356,BLACK
1000974,M,64.44109589041096,WHITE
1000975,M,84.84657534246575,BLACK
1000976,M,42.67945205479452,BLACK
1000978,M,47.345205479452055,BLACK
1000979,M,61.61369863013699,WHITE HISPANIC
1000980,M,27.884931506849316,BLACK
1000981,M,50.40273972602739,BLACK
1000982,F,31.86849315068493,BLACK
1000984,M,56.35616438356165,BLACK
1000985,F,30.312328767123287,BLACK
1000986,F,79.95342465753424,BLACK
1000987,F,48.4958904109589,WHITE HISPANIC
1000989,M,54.87397260273972,ASIAN/PACIFIC ISLANDER
1000990,M,55.99178082191781,WHITE
1000991,M,43.75068493150685,BLACK
1000992,M,41.515068493150686,BLACK
1000993,F,44.37808219178082,WHITE
1000994,M,65.25205479452055,WHITE
1000996,M,45.33150684931506,BLACK
1000997,M,45.78356164383562,BLACK
1000998,M,50.33972602739726,BLACK
1001001,F,56.26301369863014,BLACK
1001002,M,42.6986301369863,WHITE
1001003,M,46.24931506849315,WHITE
1001004,M,62.48767123287671,WHITE
1001005,M,62.48767123287671,WHITE
1001009,M,43.06849315068494,BLACK
1001010,F,30.205479452054796,WHITE
1001012,M,51.74246575342466,BLACK
1001013,F,28.572602739726026,BLACK
1001014,F,55.964383561643835,BLACK
1001015,F,27.780821917808222,BLACK
