,CRID,Gender,Age,Race
15492,1079116,MALE,22.27397260273973,BLACK
15493,1079117,MALE,34.49589041095891,BLACK
15494,1079122,FEMALE,36.484931506849314,BLACK
15495,1079124,MALE,51.48493150684931,BLACK
15496,1079125,FEMALE,41.8027397260274,WHITE
15497,1079127,MALE,55.81917808219178,BLACK
15498,1079134,MALE,55.26301369863014,WHITE
15499,1079135,MALE,43.717808219178075,BLACK
15500,1079136,MALE,66.46575342465754,BLACK
15501,1079137,FEMALE,26.397260273972602,HISPANIC
15502,1079138,FEMALE,75.00821917808219,BLACK
15503,1079140,MALE,54.05479452054795,BLACK
15504,1079143,MALE,22.046575342465754,BLACK
15505,1079143,MALE,23.31232876712329,BLACK
15506,1079146,MALE,33.46027397260274,BLACK
15507,1079148,MALE,45.926027397260285,BLACK
15508,1079151,FEMALE,36.794520547945204,BLACK
15509,1079155,MALE,31.49041095890411,BLACK
15510,1079156,FEMALE,22.86027397260274,BLACK
15511,1079158,MALE,34.035616438356165,WHITE
15512,1079161,FEMALE,25.52054794520548,HISPANIC
15513,1079162,MALE,43.65753424657535,HISPANIC
15514,1079163,FEMALE,15.304109589041095,WHITE
15515,1079165,MALE,23.153424657534245,BLACK
15516,1079166,MALE,25.53424657534247,UNKNOWN
15517,1079169,MALE,27.05205479452055,BLACK
15518,1079171,FEMALE,47.11780821917807,BLACK
15519,1079172,FEMALE,57.841095890410955,BLACK
15520,1079179,FEMALE,43.41369863013698,BLACK
15521,1079180,FEMALE,53.72876712328767,BLACK
15522,1079181,FEMALE,62.186301369863,BLACK
15523,1079183,MALE,72.95342465753424,BLACK
15524,1079184,MALE,27.306849315068487,BLACK
15525,1079185,MALE,66.46575342465754,BLACK
15526,1079186,MALE,19.315068493150683,BLACK
15527,1079191,MALE,22.83013698630137,HISPANIC
15528,1079191,FEMALE,26.846575342465755,HISPANIC
15529,1079194,FEMALE,45.361643835616434,BLACK
15530,1079195,MALE,50.16986301369864,BLACK
15531,1079196,FEMALE,29.265753424657532,BLACK
15532,1079196,FEMALE,76.43013698630135,BLACK
15533,1079196,MALE,38.44383561643836,BLACK
15534,1079197,MALE,22.98630136986301,BLACK
15535,1079198,FEMALE,59.71506849315068,BLACK
15536,1079199,MALE,37.13698630136986,HISPANIC
15537,1079201,MALE,44.909589041095884,BLACK
15538,1079202,MALE,33.32602739726028,WHITE
15539,1079204,MALE,49.83835616438356,BLACK
15540,1079206,MALE,38.745205479452046,HISPANIC
15541,1079207,MALE,23.50684931506849,BLACK
15542,1079210,MALE,45.38082191780822,BLACK
15543,1079211,MALE,50.961643835616435,BLACK
15544,1079216,FEMALE,48.030136986301365,WHITE
15545,1079218,MALE,38.47397260273973,HISPANIC
15546,1079229,FEMALE,23.542465753424654,BLACK
15547,1079232,MALE,69.79726027397261,BLACK
15548,1079233,FEMALE,71.7123287671233,WHITE
15549,1079238,MALE,63.698630136986296,BLACK
15550,1079239,MALE,16.767123287671232,BLACK
15551,1079241,MALE,29.136986301369863,WHITE
15552,1079242,MALE,44.31506849315068,WHITE
15553,1079244,FEMALE,37.09315068493151,BLACK
15554,1079246,MALE,16.608219178082194,BLACK
15555,1079247,FEMALE,54.62739726027397,BLACK
15556,1079248,FEMALE,30.298630136986304,BLACK
15557,1079250,FEMALE,43.158904109589045,WHITE
15558,1079251,FEMALE,33.56986301369863,BLACK
15559,1079252,MALE,27.224657534246568,BLACK
15560,1079253,FEMALE,60.31506849315068,BLACK
15561,1079255,MALE,56.630136986301366,BLACK
15562,1079258,MALE,25.96986301369863,BLACK
15563,1079259,FEMALE,48.11780821917807,BLACK
15564,1079260,FEMALE,31.61369863013699,HISPANIC
15565,1079263,FEMALE,37.728767123287675,BLACK
15566,1079264,FEMALE,39.00547945205479,WHITE
15567,1079266,MALE,28.153424657534245,BLACK
15568,1079267,FEMALE,22.953424657534253,BLACK
